student_id,question_id,topic,difficulty,question_type,student_answer,correct_answer,is_correct,score,time_spent,result,transaction
S1,Q27,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,14,Correct,"['Student_S1', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S91,Q10,Classification,Easy,True/False,True,Decision Tree,0,0,13,Wrong,"['Student_S91', 'Topic_Classification', 'Difficulty_Easy', 'Wrong']"
S80,Q41,Outlier Detection,Hard,True/False,Detect anomalies,Detect anomalies,1,1,11,Correct,"['Student_S80', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S1,Q35,Evaluation Metrics,Medium,MCQ,Decision Tree,Accuracy,0,0,43,Wrong,"['Student_S1', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S93,Q18,Evaluation Metrics,Medium,MCQ,Accuracy,Accuracy,1,1,42,Correct,"['Student_S93', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S90,Q44,Feature Selection,Easy,MCQ,Initial centroids,Reduce dimensionality,0,0,43,Wrong,"['Student_S90', 'Topic_Feature Selection', 'Difficulty_Easy', 'Wrong']"
S20,Q16,FP-Growth,Hard,True/False,True,Uses FP-tree,0,0,27,Wrong,"['Student_S20', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S51,Q6,Data Preprocessing,Medium,True/False,Uses FP-tree,True,0,0,54,Wrong,"['Student_S51', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S29,Q20,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,15,Correct,"['Student_S29', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S52,Q25,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,13,Correct,"['Student_S52', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S82,Q1,Association Rules,Easy,True/False,Support and Confidence,Support and Confidence,1,1,37,Correct,"['Student_S82', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S83,Q51,Data Preprocessing,Hard,MCQ,True,True,1,1,43,Correct,"['Student_S83', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S6,Q15,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,27,Correct,"['Student_S6', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S6,Q60,Clustering,Hard,True/False,Accuracy,Initial centroids,0,0,46,Wrong,"['Student_S6', 'Topic_Clustering', 'Difficulty_Hard', 'Wrong']"
S85,Q3,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,23,Correct,"['Student_S85', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S76,Q10,Feature Selection,Easy,True/False,Support and Confidence,Reduce dimensionality,0,0,46,Wrong,"['Student_S76', 'Topic_Feature Selection', 'Difficulty_Easy', 'Wrong']"
S31,Q37,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,34,Correct,"['Student_S31', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S97,Q48,Association Rules,Hard,MCQ,Accuracy,Support and Confidence,0,0,57,Wrong,"['Student_S97', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S45,Q4,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,14,Correct,"['Student_S45', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S44,Q39,Feature Selection,Medium,MCQ,Candidate generation,Reduce dimensionality,0,0,60,Wrong,"['Student_S44', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S58,Q32,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,37,Correct,"['Student_S58', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S24,Q44,Feature Selection,Easy,True/False,Reduce dimensionality,Reduce dimensionality,1,1,25,Correct,"['Student_S24', 'Topic_Feature Selection', 'Difficulty_Easy', 'Correct']"
S92,Q5,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,34,Correct,"['Student_S92', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S92,Q51,Association Rules,Hard,True/False,True,Support and Confidence,0,0,33,Wrong,"['Student_S92', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S14,Q6,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,33,Correct,"['Student_S14', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S98,Q18,Clustering,Easy,MCQ,Initial centroids,Initial centroids,1,1,21,Correct,"['Student_S98', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S56,Q29,Evaluation Metrics,Hard,True/False,Accuracy,Accuracy,1,1,16,Correct,"['Student_S56', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S4,Q6,Data Preprocessing,Hard,MCQ,True,True,1,1,48,Correct,"['Student_S4', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S77,Q51,Data Preprocessing,Medium,MCQ,True,True,1,1,28,Correct,"['Student_S77', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S53,Q25,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,46,Correct,"['Student_S53', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S67,Q11,Feature Selection,Easy,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,27,Correct,"['Student_S67', 'Topic_Feature Selection', 'Difficulty_Easy', 'Correct']"
S39,Q18,Outlier Detection,Easy,MCQ,Detect anomalies,Detect anomalies,1,1,20,Correct,"['Student_S39', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S56,Q18,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,60,Correct,"['Student_S56', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S10,Q24,Apriori,Easy,True/False,Uses FP-tree,Candidate generation,0,0,39,Wrong,"['Student_S10', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S14,Q9,Apriori,Easy,True/False,True,Candidate generation,0,0,49,Wrong,"['Student_S14', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S49,Q52,Data Preprocessing,Medium,True/False,True,True,1,1,37,Correct,"['Student_S49', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S84,Q39,Association Rules,Medium,True/False,Support and Confidence,Support and Confidence,1,1,48,Correct,"['Student_S84', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S89,Q13,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,35,Correct,"['Student_S89', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S41,Q19,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,30,Correct,"['Student_S41', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S49,Q18,Feature Selection,Medium,MCQ,Uses FP-tree,Reduce dimensionality,0,0,47,Wrong,"['Student_S49', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S70,Q12,Evaluation Metrics,Easy,True/False,Uses FP-tree,Accuracy,0,0,38,Wrong,"['Student_S70', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S38,Q54,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,18,Correct,"['Student_S38', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S82,Q20,FP-Growth,Medium,MCQ,Uses FP-tree,Uses FP-tree,1,1,55,Correct,"['Student_S82', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S55,Q51,Feature Selection,Easy,True/False,Reduce dimensionality,Reduce dimensionality,1,1,48,Correct,"['Student_S55', 'Topic_Feature Selection', 'Difficulty_Easy', 'Correct']"
S62,Q38,Feature Selection,Hard,True/False,Accuracy,Reduce dimensionality,0,0,12,Wrong,"['Student_S62', 'Topic_Feature Selection', 'Difficulty_Hard', 'Wrong']"
S47,Q45,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,16,Correct,"['Student_S47', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S99,Q16,Data Preprocessing,Easy,MCQ,True,True,1,1,46,Correct,"['Student_S99', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S83,Q44,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,16,Correct,"['Student_S83', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S2,Q7,Apriori,Easy,MCQ,Candidate generation,Candidate generation,1,1,38,Correct,"['Student_S2', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S48,Q26,Outlier Detection,Hard,MCQ,True,Detect anomalies,0,0,11,Wrong,"['Student_S48', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Wrong']"
S62,Q7,Apriori,Medium,MCQ,Candidate generation,Candidate generation,1,1,17,Correct,"['Student_S62', 'Topic_Apriori', 'Difficulty_Medium', 'Correct']"
S94,Q10,Data Preprocessing,Medium,True/False,True,True,1,1,39,Correct,"['Student_S94', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S27,Q34,Outlier Detection,Medium,True/False,Initial centroids,Detect anomalies,0,0,38,Wrong,"['Student_S27', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S93,Q45,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,29,Correct,"['Student_S93', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S6,Q52,Clustering,Easy,True/False,Initial centroids,Initial centroids,1,1,51,Correct,"['Student_S6', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S14,Q44,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,43,Correct,"['Student_S14', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S23,Q36,Association Rules,Medium,True/False,Support and Confidence,Support and Confidence,1,1,39,Correct,"['Student_S23', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S30,Q52,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,21,Correct,"['Student_S30', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S82,Q43,Feature Selection,Medium,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,57,Correct,"['Student_S82', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S79,Q57,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,34,Correct,"['Student_S79', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S1,Q46,FP-Growth,Easy,True/False,Uses FP-tree,Uses FP-tree,1,1,58,Correct,"['Student_S1', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S91,Q52,Clustering,Hard,MCQ,Accuracy,Initial centroids,0,0,21,Wrong,"['Student_S91', 'Topic_Clustering', 'Difficulty_Hard', 'Wrong']"
S47,Q21,FP-Growth,Medium,MCQ,Candidate generation,Uses FP-tree,0,0,52,Wrong,"['Student_S47', 'Topic_FP-Growth', 'Difficulty_Medium', 'Wrong']"
S63,Q34,Data Preprocessing,Hard,True/False,True,True,1,1,49,Correct,"['Student_S63', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S51,Q38,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,39,Correct,"['Student_S51', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S80,Q12,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,53,Correct,"['Student_S80', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S18,Q21,Clustering,Easy,True/False,Initial centroids,Initial centroids,0,0,21,Wrong,"['Student_S18', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S48,Q45,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,36,Correct,"['Student_S48', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S77,Q9,Feature Selection,Medium,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,41,Correct,"['Student_S77', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S82,Q35,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,41,Correct,"['Student_S82', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S37,Q9,Association Rules,Medium,True/False,Support and Confidence,Support and Confidence,1,1,49,Correct,"['Student_S37', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S7,Q56,Data Preprocessing,Easy,True/False,True,True,1,1,18,Correct,"['Student_S7', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S25,Q53,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,36,Correct,"['Student_S25', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S88,Q32,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,1,1,41,Correct,"['Student_S88', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S22,Q6,Classification,Easy,True/False,Decision Tree,Decision Tree,0,0,27,Wrong,"['Student_S22', 'Topic_Classification', 'Difficulty_Easy', 'Wrong']"
S29,Q35,Apriori,Easy,True/False,Detect anomalies,Candidate generation,0,0,45,Wrong,"['Student_S29', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S66,Q8,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,44,Correct,"['Student_S66', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S97,Q3,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,37,Correct,"['Student_S97', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S14,Q48,FP-Growth,Medium,MCQ,Uses FP-tree,Uses FP-tree,1,1,38,Correct,"['Student_S14', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S34,Q23,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,59,Correct,"['Student_S34', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S31,Q14,Data Preprocessing,Hard,True/False,True,True,1,1,20,Correct,"['Student_S31', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S79,Q9,FP-Growth,Easy,MCQ,Uses FP-tree,Uses FP-tree,1,1,46,Correct,"['Student_S79', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S45,Q35,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,30,Correct,"['Student_S45', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S91,Q19,Apriori,Hard,True/False,Candidate generation,Candidate generation,1,1,42,Correct,"['Student_S91', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S87,Q53,Clustering,Easy,True/False,Decision Tree,Initial centroids,0,0,27,Wrong,"['Student_S87', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S84,Q9,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,55,Correct,"['Student_S84', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S42,Q54,FP-Growth,Hard,True/False,Detect anomalies,Uses FP-tree,0,0,19,Wrong,"['Student_S42', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S74,Q41,Apriori,Hard,True/False,Candidate generation,Candidate generation,1,1,34,Correct,"['Student_S74', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S58,Q5,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,54,Correct,"['Student_S58', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S48,Q30,Outlier Detection,Medium,MCQ,Initial centroids,Detect anomalies,0,0,56,Wrong,"['Student_S48', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S59,Q41,Data Preprocessing,Easy,True/False,True,True,1,1,23,Correct,"['Student_S59', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S55,Q53,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,30,Correct,"['Student_S55', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S37,Q22,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,46,Correct,"['Student_S37', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S63,Q51,Data Preprocessing,Hard,MCQ,Decision Tree,True,0,0,16,Wrong,"['Student_S63', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Wrong']"
S81,Q51,Outlier Detection,Easy,MCQ,Detect anomalies,Detect anomalies,1,1,20,Correct,"['Student_S81', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S57,Q30,Classification,Medium,MCQ,Decision Tree,Decision Tree,1,1,54,Correct,"['Student_S57', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S17,Q57,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,15,Correct,"['Student_S17', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S84,Q24,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,52,Correct,"['Student_S84', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S84,Q11,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,56,Correct,"['Student_S84', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S90,Q49,FP-Growth,Medium,MCQ,Uses FP-tree,Uses FP-tree,1,1,55,Correct,"['Student_S90', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S13,Q1,FP-Growth,Medium,MCQ,Uses FP-tree,Uses FP-tree,1,1,18,Correct,"['Student_S13', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S76,Q15,Evaluation Metrics,Hard,True/False,Accuracy,Accuracy,1,1,10,Correct,"['Student_S76', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S2,Q45,Data Preprocessing,Easy,True/False,True,True,1,1,54,Correct,"['Student_S2', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S17,Q31,Clustering,Easy,True/False,Initial centroids,Initial centroids,0,0,56,Wrong,"['Student_S17', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S14,Q7,Data Preprocessing,Medium,True/False,Support and Confidence,True,0,0,34,Wrong,"['Student_S14', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S100,Q53,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,14,Correct,"['Student_S100', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S68,Q37,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,38,Correct,"['Student_S68', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S45,Q47,FP-Growth,Hard,MCQ,Uses FP-tree,Uses FP-tree,1,1,36,Correct,"['Student_S45', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S79,Q44,Outlier Detection,Easy,MCQ,Initial centroids,Detect anomalies,0,0,18,Wrong,"['Student_S79', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S97,Q8,Feature Selection,Medium,True/False,True,Reduce dimensionality,0,0,60,Wrong,"['Student_S97', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S18,Q16,Apriori,Hard,MCQ,Uses FP-tree,Candidate generation,0,0,45,Wrong,"['Student_S18', 'Topic_Apriori', 'Difficulty_Hard', 'Wrong']"
S77,Q39,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,52,Correct,"['Student_S77', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S39,Q14,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,57,Correct,"['Student_S39', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S51,Q19,Classification,Easy,True/False,Decision Tree,Decision Tree,1,1,34,Correct,"['Student_S51', 'Topic_Classification', 'Difficulty_Easy', 'Correct']"
S15,Q16,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,43,Correct,"['Student_S15', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S2,Q24,Data Preprocessing,Easy,True/False,True,True,1,1,46,Correct,"['Student_S2', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S54,Q24,Evaluation Metrics,Hard,MCQ,Detect anomalies,Accuracy,0,0,59,Wrong,"['Student_S54', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Wrong']"
S10,Q2,Clustering,Easy,True/False,Initial centroids,Initial centroids,1,1,23,Correct,"['Student_S10', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S6,Q60,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,50,Correct,"['Student_S6', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S92,Q33,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,15,Correct,"['Student_S92', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S82,Q35,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,27,Correct,"['Student_S82', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S11,Q20,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,19,Correct,"['Student_S11', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S69,Q21,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,29,Correct,"['Student_S69', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S90,Q28,FP-Growth,Easy,MCQ,Initial centroids,Uses FP-tree,0,0,37,Wrong,"['Student_S90', 'Topic_FP-Growth', 'Difficulty_Easy', 'Wrong']"
S15,Q30,Classification,Medium,MCQ,Decision Tree,Decision Tree,1,1,17,Correct,"['Student_S15', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S2,Q46,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,20,Correct,"['Student_S2', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S64,Q23,Evaluation Metrics,Hard,True/False,Support and Confidence,Accuracy,0,0,33,Wrong,"['Student_S64', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Wrong']"
S17,Q48,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,59,Correct,"['Student_S17', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S4,Q22,Feature Selection,Medium,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,26,Correct,"['Student_S4', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S92,Q37,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,42,Correct,"['Student_S92', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S47,Q4,Outlier Detection,Hard,MCQ,True,Detect anomalies,0,0,20,Wrong,"['Student_S47', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Wrong']"
S33,Q50,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,24,Correct,"['Student_S33', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S95,Q33,Classification,Easy,MCQ,Uses FP-tree,Decision Tree,0,0,12,Wrong,"['Student_S95', 'Topic_Classification', 'Difficulty_Easy', 'Wrong']"
S61,Q24,Feature Selection,Easy,MCQ,Decision Tree,Reduce dimensionality,0,0,45,Wrong,"['Student_S61', 'Topic_Feature Selection', 'Difficulty_Easy', 'Wrong']"
